,locale,partition,utt,tokens
6678,ru-RU,train,включи доктора живаго с того места где я остановился,"['включи', 'доктора', 'живаго', 'с', 'того', 'места', 'где', 'я', 'остановился']"
6679,ru-RU,train,начать книгу герой нашего времени,"['начать', 'книгу', 'герой', 'нашего', 'времени']"
6680,ru-RU,train,включи герой нашего времени,"['включи', 'герой', 'нашего', 'времени']"
6681,ru-RU,train,включи две крепости,"['включи', 'две', 'крепости']"
6682,ru-RU,train,возобнови проигрывание доктора живаго,"['возобнови', 'проигрывание', 'доктора', 'живаго']"
6683,ru-RU,train,читать аудиокнигу война и мир,"['читать', 'аудиокнигу', 'война', 'и', 'мир']"
6684,ru-RU,train,возобновить проигрывание текущей аудиокниги,"['возобновить', 'проигрывание', 'текущей', 'аудиокниги']"
6685,ru-RU,train,слушать ревизор с места где остановились,"['слушать', 'ревизор', 'с', 'места', 'где', 'остановились']"
6686,ru-RU,train,найди мне аудиокнигу гарри поттера и включи её,"['найди', 'мне', 'аудиокнигу', 'гарри', 'поттера', 'и', 'включи', 'её']"
6687,ru-RU,train,продолжи чтение где я остановился до этого,"['продолжи', 'чтение', 'где', 'я', 'остановился', 'до', 'этого']"
6688,ru-RU,train,включи эту аудиокнигу,"['включи', 'эту', 'аудиокнигу']"
6689,ru-RU,train,продолжи войну и мир,"['продолжи', 'войну', 'и', 'мир']"
6690,ru-RU,train,хочу начать войну и мир с того места где я остановился,"['хочу', 'начать', 'войну', 'и', 'мир', 'с', 'того', 'места', 'где', 'я', 'остановился']"
6691,ru-RU,train,сколько нужно варить яйца,"['сколько', 'нужно', 'варить', 'яйца']"
6692,ru-RU,train,какие ингредиенты нужны чтобы приготовить томатный суп,"['какие', 'ингредиенты', 'нужны', 'чтобы', 'приготовить', 'томатный', 'суп']"
6693,ru-RU,train,как сделать чизкейк,"['как', 'сделать', 'чизкейк']"
6694,ru-RU,train,скажи как приготовить стейк,"['скажи', 'как', 'приготовить', 'стейк']"
6695,ru-RU,train,что необходимо чтобы сделать пиццу,"['что', 'необходимо', 'чтобы', 'сделать', 'пиццу']"
6696,ru-RU,train,что нужно чтобы сделать пиццу,"['что', 'нужно', 'чтобы', 'сделать', 'пиццу']"
6697,ru-RU,train,какие есть рецепты соуса для макарон,"['какие', 'есть', 'рецепты', 'соуса', 'для', 'макарон']"
6698,ru-RU,train,какой рецепт соуса для макарон,"['какой', 'рецепт', 'соуса', 'для', 'макарон']"
6699,ru-RU,train,как крутить суши,"['как', 'крутить', 'суши']"
6700,ru-RU,train,сколько времени мне нужно варить яйцо,"['сколько', 'времени', 'мне', 'нужно', 'варить', 'яйцо']"
6701,ru-RU,train,сколько времени готовить пасту,"['сколько', 'времени', 'готовить', 'пасту']"
6702,ru-RU,train,расскажи как варить макароны,"['расскажи', 'как', 'варить', 'макароны']"
6703,ru-RU,train,олли как варить макароны,"['олли', 'как', 'варить', 'макароны']"
6704,ru-RU,train,олли какие ингредиенты нужны для пуддинга,"['олли', 'какие', 'ингредиенты', 'нужны', 'для', 'пуддинга']"
6705,ru-RU,train,найди рецепт романтического ужина для двоих,"['найди', 'рецепт', 'романтического', 'ужина', 'для', 'двоих']"
